data_ref,index,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,mau,renda
2015-09-01,13432,M,True,False,0,Empresário,Secundário,Casado,Casa,47,9.772602739726029,2.0,False,6182.22
2015-09-01,3042,F,False,True,0,Assalariado,Secundário,Casado,Casa,52,23.145205479452056,2.0,False,12022.33
2015-09-01,5328,M,True,True,0,Assalariado,Secundário,Casado,Casa,38,9.26849315068493,2.0,False,8830.89
2015-09-01,3565,M,True,True,0,Empresário,Superior completo,Casado,Casa,49,6.772602739726027,2.0,False,5107.17
2015-09-01,10820,F,False,False,0,Pensionista,Superior completo,Casado,Casa,55,,2.0,False,1269.61
2015-09-01,15673,F,False,True,1,Assalariado,Superior completo,Separado,Casa,41,6.780821917808219,2.0,False,3101.89
2015-09-01,9428,M,True,False,0,Empresário,Superior completo,Casado,Casa,57,6.016438356164382,2.0,False,3900.63
2015-09-01,10933,F,False,False,1,Empresário,Superior completo,Casado,Casa,34,3.602739726027397,3.0,False,5564.88
2015-09-01,7438,F,False,True,0,Assalariado,Superior completo,Casado,Casa,31,1.6328767123287669,2.0,False,2312.03
2015-09-01,3093,F,False,False,0,Assalariado,Secundário,Casado,Casa,50,5.887671232876714,2.0,False,4786.19
2015-09-01,14279,F,False,False,0,Empresário,Superior completo,Solteiro,Aluguel,32,3.8767123287671232,1.0,False,5065.39
2015-09-01,9283,F,False,False,1,Empresário,Superior completo,Separado,Casa,42,21.778082191780825,2.0,False,12267.02
2015-09-01,4164,F,False,True,0,Empresário,Superior completo,Separado,Casa,39,17.306849315068494,1.0,False,4272.2
2015-09-01,10860,F,False,False,0,Assalariado,Superior completo,Solteiro,Casa,42,8.104109589041098,1.0,False,7599.22
2015-09-01,10562,F,True,True,0,Pensionista,Secundário,Viúvo,Casa,61,,1.0,False,4356.74
2015-09-01,10821,F,False,False,0,Pensionista,Superior completo,Casado,Casa,55,,2.0,False,2965.35
2015-09-01,2790,M,False,False,3,Assalariado,Secundário,União,Com os pais,33,3.895890410958904,5.0,False,3669.13
2015-09-01,9316,F,False,False,1,Assalariado,Secundário,Casado,Casa,38,2.0136986301369864,3.0,False,2204.45
2015-09-01,6924,F,True,True,0,Pensionista,Superior completo,Casado,Casa,66,,2.0,False,3131.91
2015-09-01,3388,F,False,True,0,Pensionista,Primário,Casado,Casa,61,,2.0,False,2146.43
2015-09-01,8524,F,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,False,1748.63
2015-09-01,12305,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,55,,1.0,False,3508.19
2015-09-01,15276,F,False,False,0,Pensionista,Secundário,Casado,Casa,56,,2.0,False,1137.09
2015-09-01,7864,F,True,True,0,Empresário,Superior incompleto,Solteiro,Casa,25,3.808219178082192,1.0,False,2800.89
2015-09-01,6755,F,True,True,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,False,3402.92
2015-09-01,5977,F,True,True,0,Assalariado,Superior completo,Casado,Casa,45,6.556164383561644,2.0,False,1655.29
2015-09-01,11032,F,True,True,0,Pensionista,Secundário,Casado,Casa,52,,2.0,False,7000.46
2015-09-01,10761,F,False,False,0,Assalariado,Secundário,Casado,Casa,51,30.117808219178084,2.0,False,17463.03
2015-09-01,7797,M,True,True,0,Assalariado,Primário,Solteiro,Casa,32,6.835616438356165,1.0,False,2052.29
2015-09-01,6384,M,True,False,2,Empresário,Superior completo,Casado,Casa,39,13.0,4.0,False,7250.6
2015-09-01,5883,F,False,True,0,Pensionista,Primário,Casado,Casa,58,,2.0,False,1103.52
2015-09-01,7488,F,True,True,0,Assalariado,Superior completo,Solteiro,Casa,27,1.5698630136986302,1.0,False,2344.43
2015-09-01,3184,M,True,False,2,Assalariado,Superior completo,Casado,Casa,29,0.7232876712328767,4.0,False,2372.6
2015-09-01,12607,M,True,True,0,Pensionista,Superior completo,Casado,Casa,63,,2.0,False,5212.99
2015-09-01,13803,M,False,False,0,Assalariado,Superior completo,Casado,Com os pais,36,6.6219178082191785,2.0,False,10192.35
2015-09-01,3346,F,False,True,0,Assalariado,Superior completo,União,Casa,54,1.0684931506849316,2.0,False,1264.67
2015-09-01,13205,F,False,True,1,Empresário,Secundário,Casado,Casa,47,6.515068493150685,3.0,False,1022.98
2015-09-01,10584,F,False,True,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,False,1016.06
2015-09-01,4029,M,True,True,2,Assalariado,Secundário,Casado,Casa,40,3.2136986301369865,4.0,False,6278.8
2015-09-01,14407,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,28,0.6191780821917808,1.0,False,3345.27
2015-09-01,6460,F,False,True,0,Assalariado,Secundário,Casado,Casa,43,3.5835616438356164,2.0,False,1095.23
2015-09-01,2076,F,False,False,0,Assalariado,Superior completo,Solteiro,Casa,32,5.92876712328767,1.0,False,1027.4
2015-09-01,2635,F,False,True,0,Pensionista,Primário,Casado,Casa,59,,2.0,False,1244.08
2015-09-01,12961,F,False,True,0,Assalariado,Superior completo,Casado,Casa,61,40.57534246575342,2.0,False,33568.12
2015-09-01,1191,M,True,False,2,Empresário,Secundário,Casado,Casa,36,2.0876712328767124,4.0,False,2976.38
2015-09-01,12535,M,True,False,0,Assalariado,Secundário,Casado,Casa,32,6.197260273972603,2.0,False,3959.25
2015-09-01,12320,M,False,True,0,Assalariado,Secundário,Casado,Casa,52,0.947945205479452,2.0,False,6258.48
2015-09-01,14593,F,False,True,1,Assalariado,Secundário,Viúvo,Casa,38,8.136986301369863,2.0,False,1875.35
2015-09-01,5149,F,False,False,0,Assalariado,Superior incompleto,Casado,Casa,53,5.216438356164384,2.0,False,1851.62
2015-09-01,6533,M,True,True,0,Assalariado,Superior completo,Casado,Casa,45,18.926027397260277,2.0,False,7972.43
2015-09-01,9609,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,62,,1.0,False,9103.19
2015-09-01,5864,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,37,3.0520547945205485,1.0,False,2742.41
2015-09-01,4548,M,False,True,0,Assalariado,Secundário,União,Casa,41,4.178082191780821,2.0,False,2164.84
2015-09-01,1391,M,False,True,0,Assalariado,Secundário,Casado,Casa,64,7.16986301369863,2.0,False,12077.0
2015-09-01,9437,F,False,False,0,Assalariado,Secundário,Casado,Casa,51,9.936986301369863,2.0,False,2023.64
2015-09-01,8934,M,True,True,0,Assalariado,Secundário,Casado,Casa,40,7.2,2.0,False,1200.32
2015-09-01,14228,M,False,True,1,Assalariado,Secundário,Casado,Estúdio,31,9.123287671232877,3.0,False,4351.33
2015-09-01,14534,M,True,True,2,Assalariado,Superior completo,Casado,Casa,31,5.216438356164384,4.0,False,7736.43
2015-09-01,7126,M,False,True,1,Assalariado,Secundário,União,Casa,34,7.882191780821918,3.0,False,15643.01
2015-09-01,13411,F,False,False,0,Assalariado,Superior completo,Separado,Casa,51,4.931506849315068,1.0,False,2429.86
2015-09-01,8485,F,False,True,0,Empresário,Secundário,Casado,Casa,46,3.3863013698630136,2.0,False,3425.04
2015-09-01,15693,F,False,False,1,Empresário,Secundário,Casado,Casa,38,2.180821917808219,3.0,False,2692.97
2015-09-01,7675,M,True,True,1,Assalariado,Secundário,Casado,Casa,44,4.432876712328767,3.0,False,2845.02
2015-09-01,16349,F,False,True,0,Empresário,Secundário,Casado,Casa,43,15.972602739726028,2.0,False,7544.96
2015-09-01,9512,F,False,False,0,Empresário,Superior completo,Casado,Casa,30,7.432876712328768,2.0,False,742.61
2015-09-01,16558,M,False,True,1,Empresário,Secundário,União,Casa,34,5.767123287671232,1.0,True,2715.38
2015-09-01,15700,M,True,True,1,Empresário,Superior completo,Casado,Casa,41,4.016438356164383,3.0,False,6639.49
2015-09-01,13251,M,True,True,0,Pensionista,Superior completo,Casado,Casa,38,,2.0,False,13621.54
2015-09-01,7479,F,True,True,0,Empresário,Secundário,Casado,Casa,36,1.484931506849315,2.0,False,5807.36
2015-09-01,16553,M,True,False,2,Assalariado,Superior completo,Solteiro,Casa,32,4.553424657534245,4.0,True,2690.08
2015-09-01,15178,M,False,True,1,Empresário,Superior incompleto,Casado,Casa,34,3.202739726027397,3.0,False,4935.74
2015-09-01,16308,F,True,True,0,Assalariado,Secundário,Casado,Casa,44,25.728767123287675,2.0,False,7321.14
2015-09-01,13120,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,46,11.18082191780822,1.0,False,3036.73
2015-09-01,7143,F,True,True,2,Assalariado,Superior completo,Casado,Casa,39,1.4575342465753425,4.0,False,908.97
2015-09-01,7363,F,False,True,1,Servidor público,Superior completo,Casado,Casa,42,11.726027397260276,3.0,True,2840.03
2015-09-01,10712,M,False,False,0,Assalariado,Superior completo,Solteiro,Casa,26,1.6849315068493151,1.0,False,3623.6
2015-09-01,6715,M,True,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,False,3127.96
2015-09-01,2709,F,True,True,1,Empresário,Superior completo,Separado,Casa,50,19.73972602739726,2.0,False,2932.28
2015-09-01,10615,F,True,True,0,Assalariado,Superior completo,Casado,Casa,42,13.243835616438355,2.0,False,2409.94
2015-09-01,989,F,False,True,0,Empresário,Superior completo,Casado,Casa,57,4.336986301369863,2.0,False,1651.7
2015-09-01,16264,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,61,,1.0,False,1887.26
2015-09-01,13168,M,True,False,1,Empresário,Secundário,Casado,Casa,33,7.926027397260274,3.0,False,1050.08
2015-09-01,4289,F,True,True,0,Assalariado,Superior completo,Casado,Casa,39,6.594520547945206,2.0,False,3438.71
2015-09-01,15388,F,False,False,0,Pensionista,Superior completo,Casado,Governamental,57,,2.0,False,1855.45
2015-09-01,9588,M,True,True,0,Assalariado,Secundário,Casado,Casa,39,20.18904109589041,2.0,False,24703.74
2015-09-01,9546,F,True,False,2,Assalariado,Secundário,Casado,Casa,35,10.01917808219178,4.0,False,3489.49
2015-09-01,504,F,True,True,1,Servidor público,Secundário,Casado,Casa,48,22.03835616438356,3.0,False,21803.18
2015-09-01,8452,F,False,True,0,Pensionista,Superior completo,União,Casa,64,,2.0,False,1558.64
2015-09-01,12008,F,True,True,0,Assalariado,Secundário,Viúvo,Casa,56,4.32054794520548,1.0,False,4412.27
2015-09-01,16620,F,False,True,0,Assalariado,Secundário,Casado,Casa,49,2.8465753424657536,2.0,True,1452.69
2015-09-01,6208,M,True,True,0,Assalariado,Superior incompleto,Solteiro,Casa,29,4.663013698630137,1.0,False,2538.77
2015-09-01,15482,M,True,False,0,Servidor público,Superior completo,Casado,Casa,33,8.961643835616439,2.0,False,3265.02
2015-09-01,15872,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,56,,1.0,False,5068.52
2015-09-01,5498,F,False,False,0,Servidor público,Secundário,Viúvo,Casa,63,1.178082191780822,1.0,False,5938.59
2015-09-01,7885,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,False,4326.34
2015-09-01,12236,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,61,,1.0,False,6644.68
2015-09-01,5314,F,True,True,0,Assalariado,Secundário,Casado,Casa,33,1.8438356164383565,2.0,False,3206.2
2015-09-01,14912,M,True,False,0,Assalariado,Superior completo,União,Casa,32,8.471232876712326,2.0,False,2949.32
2015-09-01,8030,M,True,True,1,Assalariado,Superior completo,Casado,Casa,48,7.810958904109589,3.0,False,3120.27
2015-09-01,9647,F,True,True,0,Servidor público,Superior completo,Casado,Casa,39,16.775342465753425,2.0,False,8054.46
2015-09-01,5917,F,False,True,0,Pensionista,Secundário,Casado,Casa,56,,2.0,False,3556.97
2015-09-01,9130,M,True,True,1,Empresário,Superior completo,Casado,Casa,41,11.627397260273971,3.0,False,5715.48
2015-09-01,9415,F,False,False,0,Servidor público,Superior completo,Casado,Casa,60,14.353424657534244,2.0,False,2670.2
2015-09-01,2708,F,True,True,1,Empresário,Superior completo,Separado,Casa,50,19.73972602739726,2.0,False,16284.69
2015-09-01,13354,M,True,False,0,Assalariado,Superior completo,Casado,Casa,54,6.435616438356163,2.0,False,858.59
2015-09-01,7006,M,False,True,0,Empresário,Superior completo,Casado,Casa,60,7.63013698630137,2.0,False,7393.11
2015-09-01,14284,F,False,False,0,Assalariado,Secundário,Casado,Casa,43,5.6219178082191785,2.0,False,788.16
2015-09-01,7319,F,True,True,0,Assalariado,Secundário,Casado,Casa,50,4.986301369863013,2.0,False,2959.75
2015-09-01,7884,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,False,6021.11
2015-09-01,3102,F,True,True,0,Empresário,Superior completo,Casado,Casa,54,15.558904109589042,2.0,False,5424.24
2015-09-01,4361,F,False,True,1,Assalariado,Superior incompleto,Casado,Casa,38,4.427397260273971,3.0,False,4619.83
2015-09-01,10793,F,False,False,2,Assalariado,Superior completo,Casado,Com os pais,41,20.86027397260274,4.0,False,4822.51
2015-09-01,11536,M,True,True,0,Assalariado,Secundário,Casado,Casa,46,5.964383561643835,2.0,False,9051.02
2015-09-01,37,F,False,True,0,Empresário,Secundário,Solteiro,Aluguel,42,8.860273972602737,1.0,False,1886.3
2015-09-01,4565,F,True,True,0,Servidor público,Secundário,Casado,Casa,49,5.682191780821919,2.0,False,1524.12
2015-09-01,11155,M,True,True,2,Assalariado,Superior completo,Casado,Casa,38,6.013698630136986,4.0,False,8409.14
2015-09-01,5097,M,True,True,0,Pensionista,Secundário,Casado,Casa,50,,2.0,False,3234.77
2015-09-01,3393,M,True,False,0,Assalariado,Superior completo,Casado,Casa,40,21.24931506849315,2.0,False,30161.78
2015-09-01,6646,F,False,True,0,Assalariado,Secundário,União,Casa,47,18.654794520547945,2.0,False,4284.9
2015-09-01,4908,F,False,True,1,Empresário,Secundário,Casado,Casa,29,2.8794520547945206,3.0,False,2998.1
2015-09-01,5178,F,False,True,0,Empresário,Superior completo,Separado,Casa,53,2.6575342465753424,1.0,False,1571.36
2015-09-01,3140,F,False,True,0,Servidor público,Secundário,Casado,Casa,53,9.183561643835615,2.0,False,4918.28
2015-09-01,15565,M,True,False,1,Servidor público,Superior completo,Casado,Governamental,24,2.536986301369863,3.0,False,5995.03
2015-09-01,11703,M,True,True,0,Assalariado,Superior completo,Casado,Casa,44,3.2438356164383566,2.0,False,4076.24
2015-09-01,10935,F,False,False,1,Empresário,Superior completo,Casado,Casa,34,3.602739726027397,3.0,False,3891.94
2015-09-01,4024,F,True,True,0,Assalariado,Secundário,Casado,Casa,43,8.301369863013699,2.0,False,11683.51
2015-09-01,7328,M,False,True,0,Assalariado,Superior completo,Casado,Casa,43,13.0986301369863,2.0,False,2599.15
2015-09-01,5311,F,True,True,0,Assalariado,Secundário,Casado,Casa,33,1.8438356164383565,2.0,False,5446.09
2015-09-01,10751,F,True,False,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,False,497.09
2015-09-01,3807,F,False,True,0,Empresário,Secundário,Casado,Casa,52,24.282191780821925,2.0,False,7041.11
2015-09-01,12195,M,False,False,0,Assalariado,Superior completo,Casado,Casa,32,4.263013698630137,2.0,False,3983.13
2015-09-01,9764,M,True,False,0,Assalariado,Secundário,Solteiro,Com os pais,27,1.5342465753424657,1.0,False,17086.75
2015-09-01,9165,M,True,True,0,Empresário,Secundário,Casado,Com os pais,54,1.367123287671233,2.0,False,3344.17
2015-09-01,4793,F,True,True,0,Servidor público,Superior completo,Casado,Casa,60,34.12328767123287,2.0,False,12638.76
2015-09-01,7477,F,False,False,0,Assalariado,Superior completo,União,Casa,55,5.153424657534247,2.0,False,3064.24
2015-09-01,15705,M,True,True,1,Empresário,Superior completo,Casado,Casa,41,4.016438356164383,3.0,False,2240.19
2015-09-01,12908,M,False,True,0,Empresário,Secundário,Casado,Casa,64,5.717808219178082,2.0,False,6507.76
2015-09-01,15849,F,False,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,False,4661.04
2015-09-01,12467,M,True,False,0,Assalariado,Superior incompleto,Casado,Casa,32,2.4465753424657533,2.0,False,2416.01
2015-09-01,3010,M,True,True,2,Assalariado,Secundário,Casado,Casa,29,1.1287671232876713,4.0,False,6363.51
2015-09-01,7780,M,False,False,2,Assalariado,Superior incompleto,Casado,Casa,38,0.7205479452054795,4.0,False,3747.9
2015-09-01,11290,F,False,False,2,Assalariado,Superior incompleto,Casado,Casa,30,10.849315068493151,4.0,False,1327.89
2015-09-01,5411,M,True,True,0,Assalariado,Secundário,Casado,Casa,36,18.18904109589041,2.0,False,13463.23
2015-09-01,7470,M,True,True,2,Assalariado,Superior completo,Casado,Casa,44,18.912328767123288,4.0,False,14309.56
2015-09-01,12157,F,True,True,0,Assalariado,Superior completo,Casado,Casa,48,13.95890410958904,2.0,False,5513.58
2015-09-01,5548,F,False,False,0,Empresário,Superior completo,União,Casa,53,8.545205479452052,2.0,False,3130.2
2015-09-01,9471,F,True,False,1,Assalariado,Superior completo,Casado,Aluguel,37,4.597260273972604,3.0,False,6347.82
2015-09-01,16051,F,False,True,0,Assalariado,Superior completo,Separado,Casa,51,23.39178082191781,1.0,False,7702.93
2015-09-01,3486,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,59,8.276712328767124,1.0,False,5224.01
2015-09-01,7015,M,False,True,0,Empresário,Secundário,Solteiro,Casa,29,5.7972602739726025,1.0,False,10196.95
2015-09-01,8522,F,True,True,1,Empresário,Secundário,Casado,Casa,42,7.136986301369863,3.0,False,3655.27
2015-09-01,1304,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,False,3932.57
2015-09-01,11089,M,True,True,0,Assalariado,Superior completo,Casado,Casa,58,14.936986301369863,2.0,False,7194.46
2015-09-01,9180,F,False,True,0,Pensionista,Secundário,Casado,Casa,65,,2.0,False,986.32
2015-09-01,6456,F,True,True,1,Assalariado,Superior completo,União,Casa,34,2.243835616438356,3.0,False,2476.65
2015-09-01,2913,F,False,False,0,Empresário,Superior completo,Casado,Casa,34,4.945205479452055,2.0,False,1768.88
2015-09-01,1840,M,True,False,1,Assalariado,Secundário,União,Casa,44,7.8410958904109584,3.0,False,4097.08
2015-09-01,5540,F,False,False,0,Empresário,Secundário,União,Casa,51,29.473972602739725,2.0,False,4913.53
2015-09-01,16452,F,True,True,0,Empresário,Superior completo,Solteiro,Com os pais,26,3.2684931506849315,1.0,False,2964.86
2015-09-01,15705,M,True,True,1,Empresário,Superior completo,Casado,Casa,41,4.016438356164383,3.0,False,2240.19
2015-09-01,8441,M,True,False,0,Empresário,Superior completo,Casado,Casa,48,6.8054794520547945,2.0,False,5474.54
2015-09-01,4579,M,True,True,2,Assalariado,Superior completo,Casado,Casa,30,2.512328767123288,4.0,False,4161.79
2015-09-01,10271,F,False,True,0,Empresário,Secundário,Casado,Casa,57,4.550684931506848,2.0,False,10772.08
2015-09-01,1027,M,False,True,1,Assalariado,Secundário,Casado,Casa,37,1.7534246575342465,3.0,False,3584.65
2015-09-01,8376,M,False,True,0,Assalariado,Superior completo,Solteiro,Casa,56,3.2191780821917813,1.0,False,4195.16
2015-09-01,3723,M,True,True,2,Empresário,Secundário,Casado,Casa,41,3.849315068493152,4.0,False,3153.12
2015-09-01,2905,F,False,True,0,Assalariado,Superior completo,Casado,Casa,45,1.6410958904109592,2.0,False,1442.96
2015-09-01,16342,F,False,True,1,Assalariado,Secundário,Casado,Casa,26,2.627397260273973,3.0,False,5086.71
2015-09-01,13063,F,False,False,0,Empresário,Secundário,Casado,Governamental,50,4.676712328767123,2.0,False,2266.57
2015-09-01,6146,F,False,True,2,Empresário,Superior completo,Solteiro,Casa,37,9.753424657534246,3.0,False,1887.85
2015-09-01,8107,F,False,False,0,Servidor público,Secundário,Casado,Com os pais,47,25.65205479452055,2.0,False,6385.04
2015-09-01,8990,M,False,True,2,Assalariado,Secundário,Casado,Casa,43,4.282191780821917,4.0,False,3164.29
2015-09-01,8184,F,False,True,0,Assalariado,Secundário,Casado,Casa,30,6.972602739726027,2.0,False,2811.27
2015-09-01,14367,F,False,True,0,Assalariado,Superior completo,Casado,Casa,35,2.2,2.0,False,7246.04
2015-09-01,1600,F,False,True,0,Pensionista,Superior completo,Viúvo,Casa,67,,1.0,False,4688.11
2015-09-01,10146,M,False,True,2,Assalariado,Secundário,Casado,Casa,27,3.964383561643836,4.0,False,2751.24
2015-09-01,13777,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,45,1.2,1.0,False,964.69
2015-09-01,13083,F,False,False,0,Pensionista,Superior completo,Casado,Casa,62,,2.0,False,1074.62
2015-09-01,8396,F,False,True,1,Assalariado,Superior completo,União,Casa,37,9.389041095890413,3.0,False,3223.39
2015-09-01,11412,M,True,False,1,Empresário,Superior completo,Casado,Com os pais,28,5.347945205479452,3.0,False,2998.08
2015-09-01,60,F,True,True,0,Assalariado,Secundário,Separado,Casa,45,3.271232876712329,1.0,False,3527.55
2015-09-01,6152,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,33,3.9178082191780814,1.0,False,1458.48
2015-09-01,8281,F,False,True,3,Assalariado,Secundário,Casado,Casa,33,8.89315068493151,5.0,False,1202.83
2015-09-01,11486,F,False,True,1,Assalariado,Superior completo,Separado,Casa,47,0.6794520547945205,2.0,False,828.79
2015-09-01,9242,F,False,True,1,Assalariado,Secundário,Casado,Casa,34,15.687671232876712,3.0,False,7765.76
2015-09-01,6674,M,True,True,0,Assalariado,Superior completo,Casado,Casa,35,7.147945205479453,2.0,False,2562.01
2015-09-01,11772,F,False,True,1,Assalariado,Superior completo,Casado,Casa,36,4.578082191780823,3.0,False,1307.9
2015-09-01,13306,M,False,True,0,Assalariado,Superior completo,Solteiro,Casa,45,0.926027397260274,1.0,False,9871.82
2015-09-01,12677,F,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,False,2592.56
2015-09-01,5226,F,False,False,1,Servidor público,Superior completo,Casado,Casa,38,6.849315068493151,3.0,False,2099.98
2015-09-01,16065,M,True,True,0,Assalariado,Secundário,Casado,Casa,30,9.8,2.0,False,3018.59
2015-09-01,10962,F,True,False,0,Empresário,Secundário,Casado,Casa,40,11.854794520547946,2.0,False,3908.82
2015-09-01,12391,F,False,False,1,Assalariado,Secundário,Casado,Casa,44,8.367123287671232,3.0,False,1919.9
2015-09-01,1439,F,True,True,0,Assalariado,Superior completo,Viúvo,Casa,32,4.101369863013699,1.0,False,2018.49
2015-09-01,10319,M,True,True,2,Pensionista,Superior completo,Casado,Estúdio,53,,4.0,False,2201.61
2015-09-01,1825,F,False,True,0,Pensionista,Superior completo,Casado,Casa,62,,2.0,False,4587.32
2015-09-01,14824,M,True,False,0,Empresário,Secundário,Casado,Governamental,38,7.386301369863013,2.0,False,6361.61
2015-09-01,7409,M,False,True,0,Assalariado,Superior incompleto,Casado,Casa,46,15.561643835616438,2.0,False,5483.58
2015-09-01,5195,M,True,True,1,Servidor público,Superior completo,Casado,Estúdio,35,3.3232876712328765,3.0,False,11376.7
2015-09-01,9641,F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,False,1472.2
2015-09-01,9936,F,False,True,1,Assalariado,Superior completo,Solteiro,Casa,37,3.2739726027397262,2.0,False,655.68
2015-09-01,12906,M,False,True,0,Empresário,Secundário,Casado,Casa,64,5.717808219178082,2.0,False,7738.29
2015-09-01,9693,F,False,True,0,Assalariado,Superior completo,Casado,Casa,43,0.5945205479452055,2.0,False,584.65
2015-09-01,3703,M,True,False,0,Servidor público,Superior completo,Casado,Casa,27,5.268493150684932,2.0,False,3564.43
2015-09-01,1794,F,True,True,0,Pensionista,Secundário,Viúvo,Casa,62,,1.0,False,729.64
2015-09-01,15309,F,False,False,0,Empresário,Secundário,Solteiro,Com os pais,27,1.452054794520548,1.0,False,1630.88
2015-09-01,2341,F,False,True,1,Assalariado,Secundário,Casado,Casa,32,0.5260273972602739,3.0,False,2964.31
2015-09-01,14119,M,True,False,0,Assalariado,Secundário,Casado,Casa,46,2.7890410958904117,2.0,False,4033.8
2015-09-01,512,M,True,True,0,Assalariado,Secundário,Casado,Casa,55,2.8575342465753426,2.0,False,1700.3
2015-09-01,642,F,False,True,0,Pensionista,Superior completo,Casado,Casa,62,,2.0,False,1860.0
2015-09-01,10317,M,True,True,2,Assalariado,Superior completo,Casado,Casa,39,1.6328767123287669,4.0,False,2268.49
2015-09-01,12801,F,True,True,0,Pensionista,Superior completo,Separado,Casa,59,,1.0,False,1875.04
2015-09-01,5565,M,False,False,2,Assalariado,Superior completo,União,Casa,45,8.46027397260274,4.0,False,5141.35
2015-09-01,11569,F,False,False,0,Pensionista,Secundário,Separado,Governamental,59,,1.0,False,3536.37
2015-09-01,15988,F,True,True,0,Assalariado,Secundário,Casado,Casa,44,26.728767123287675,2.0,False,8696.1
2015-09-01,13706,F,False,True,0,Empresário,Superior completo,União,Com os pais,24,5.956164383561643,2.0,False,2910.97
2015-09-01,5987,F,False,False,0,Assalariado,Secundário,Solteiro,Com os pais,54,7.389041095890411,1.0,False,1887.38
2015-09-01,15094,F,False,False,0,Assalariado,Secundário,Casado,Casa,30,3.326027397260274,2.0,False,987.37
2015-09-01,9553,F,False,False,0,Assalariado,Secundário,União,Casa,42,0.8465753424657534,2.0,False,2497.71
2015-09-01,14772,F,True,False,0,Assalariado,Superior completo,Casado,Com os pais,33,0.547945205479452,2.0,False,4451.93
2015-09-01,1920,M,True,True,3,Assalariado,Superior completo,Casado,Casa,36,5.427397260273971,5.0,False,1766.52
2015-09-01,10463,F,True,True,0,Assalariado,Secundário,Casado,Com os pais,33,0.547945205479452,2.0,False,1052.73
2015-09-01,14973,F,True,True,2,Empresário,Superior completo,Casado,Casa,37,17.361643835616437,4.0,False,8949.37
2015-09-01,5370,F,False,False,0,Pensionista,Secundário,Casado,Casa,64,,2.0,False,1209.44
2015-09-01,16610,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,28,2.180821917808219,1.0,True,2730.63
2015-09-01,744,M,True,True,1,Empresário,Secundário,Casado,Casa,49,1.8575342465753424,3.0,True,2635.27
2015-09-01,10526,F,False,True,0,Pensionista,Superior completo,Casado,Casa,57,,2.0,False,2238.17
2015-09-01,1404,F,False,True,0,Assalariado,Secundário,Casado,Casa,26,3.6821917808219182,2.0,False,1448.83
2015-09-01,12230,F,True,True,0,Assalariado,Secundário,Solteiro,Com os pais,32,0.7808219178082192,1.0,False,1544.97
2015-09-01,7130,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,66,,1.0,False,1505.42
2015-09-01,600,M,True,True,0,Servidor público,Superior completo,Casado,Casa,32,6.027397260273973,2.0,False,5772.99
2015-09-01,8591,F,True,True,0,Servidor público,Superior completo,Casado,Casa,40,10.136986301369864,2.0,False,1952.8
2015-09-01,2261,F,False,True,0,Pensionista,Superior completo,Casado,Governamental,61,,2.0,False,8054.01
2015-09-01,13566,F,False,False,0,Pensionista,Secundário,Casado,Casa,56,,2.0,False,1126.37
2015-09-01,10896,F,True,False,0,Empresário,Secundário,União,Com os pais,38,6.435616438356163,2.0,False,2344.77
2015-09-01,12482,M,True,False,0,Assalariado,Superior completo,Casado,Casa,26,2.783561643835617,2.0,False,3549.62
2015-09-01,935,F,False,True,1,Assalariado,Superior completo,Casado,Casa,30,2.0876712328767124,3.0,False,2299.59
2015-09-01,13087,M,True,True,1,Assalariado,Superior incompleto,Casado,Casa,46,2.33972602739726,3.0,False,2504.55
2015-09-01,16057,F,False,True,0,Pensionista,Superior completo,Casado,Casa,63,,2.0,False,5386.19
2015-09-01,10850,F,False,False,0,Assalariado,Superior completo,Solteiro,Com os pais,28,7.104109589041097,1.0,False,3309.37
2015-09-01,15946,F,True,True,1,Assalariado,Secundário,Casado,Casa,45,4.126027397260274,3.0,False,3275.1
2015-09-01,9123,F,False,True,0,Pensionista,Secundário,União,Casa,55,,2.0,False,5228.44
